,TARGET
121124,1
121144,1
121173,1
121175,1
121220,1
121231,1
121236,1
121279,1
121302,1
121309,1
121349,1
121355,1
121406,1
121407,1
121429,1
121439,1
121442,1
121491,1
121495,1
121514,1
121528,1
121569,1
121572,1
121580,1
121625,1
121629,1
121632,1
121636,1
121643,1
121651,1
121679,1
121705,1
121713,1
121721,1
121787,1
121789,1
121795,1
121827,1
121828,1
121869,1
121910,1
121920,1
121955,1
121958,1
121978,1
121993,1
122029,1
122030,1
122048,1
122072,1
122074,1
122078,1
122084,1
122114,1
122115,1
122137,1
122154,1
122162,1
122187,1
122212,1
122226,1
122263,1
122293,1
122294,1
122302,1
122305,1
122322,1
122323,1
122326,1
122333,1
122378,1
122382,1
122388,1
122389,1
122432,1
122442,1
122449,1
122480,1
122487,1
122504,1
122516,1
122521,1
122525,1
122531,1
122547,1
122552,1
122562,1
122564,1
122567,1
122581,1
122595,1
122605,1
122630,1
122632,1
122648,1
122653,1
122737,1
122754,1
122776,1
122792,1
122812,1
122815,1
122819,1
122822,1
122832,1
122866,1
122867,1
122902,1
122964,1
123060,1
123075,1
123084,1
123150,1
123166,1
123171,1
123174,1
123175,1
123177,1
123224,1
123235,1
123247,1
123281,1
123309,1
123326,1
123327,1
123331,1
123338,1
123385,1
123398,1
123413,1
123414,1
123417,1
123438,1
123463,1
123467,1
123482,1
123547,1
123553,1
123600,1
123606,1
123615,1
123626,1
123639,1
123661,1
123665,1
123670,1
123674,1
123676,1
123680,1
123690,1
123691,1
123713,1
123716,1
123719,1
123734,1
123741,1
123759,1
123777,1
123800,1
123865,1
123883,1
123947,1
123959,1
123960,1
123970,1
123977,1
124020,1
124060,1
124106,1
124111,1
124141,1
124145,1
124149,1
124191,1
124213,1
124222,1
124225,1
124230,1
124232,1
124236,1
124245,1
124250,1
124287,1
124293,1
124319,1
124332,1
124395,1
124416,1
124455,1
124458,1
124464,1
124478,1
124491,1
124496,1
124591,1
124596,1
124657,1
124664,1
124668,1
124684,1
124695,1
124709,1
124715,1
124723,1
124745,1
124776,1
124795,1
124814,1
124822,1
124824,1
124830,1
124834,1
124877,1
124901,1
124929,1
124935,1
124955,1
124962,1
124971,1
124985,1
125004,1
125103,1
125117,1
125141,1
125150,1
125153,1
125166,1
125167,1
125180,1
125232,1
125241,1
125261,1
125302,1
125308,1
125309,1
125324,1
125327,1
125340,1
125357,1
125359,1
125391,1
125419,1
125450,1
125477,1
125510,1
125542,1
125555,1
125596,1
125601,1
125629,1
125630,1
125634,1
125647,1
125666,1
125685,1
125720,1
125731,1
125759,1
125813,1
125819,1
125843,1
125865,1
125879,1
125898,1
125910,1
125920,1
125932,1
125943,1
125954,1
125978,1
125985,1
125998,1
126010,1
126036,1
126053,1
126065,1
126083,1
126086,1
126103,1
126129,1
126163,1
126195,1
126196,1
126203,1
126256,1
126257,1
126278,1
126285,1
126286,1
126293,1
126336,1
126352,1
126366,1
126374,1
126376,1
126434,1
126485,1
126504,1
126551,1
126554,1
126560,1
126597,1
126608,1
126621,1
126628,1
126631,1
126635,1
126680,1
126697,1
126701,1
126702,1
126723,1
126733,1
126764,1
126836,1
126841,1
126851,1
126864,1
126872,1
126878,1
126881,1
126914,1
126916,1
126926,1
126978,1
126983,1
127033,1
127045,1
127051,1
127053,1
127058,1
127060,1
127064,1
127076,1
127091,1
127097,1
127109,1
127110,1
127111,1
127112,1
127128,1
127135,1
127139,1
127152,1
127180,1
127209,1
127246,1
127255,1
127263,1
127290,1
127302,1
127331,1
127332,1
127343,1
127390,1
127431,1
127447,1
127454,1
127467,1
127479,1
127484,1
127505,1
127574,1
127603,1
127613,1
127614,1
127639,1
127641,1
127642,1
127665,1
127679,1
127687,1
127689,1
127713,1
127737,1
127744,1
127753,1
127756,1
127802,1
127804,1
127809,1
127819,1
127821,1
127832,1
127865,1
127868,1
127874,1
127890,1
127907,1
127914,1
127919,1
127967,1
127994,1
128003,1
128008,1
128046,1
128050,1
128053,1
128071,1
128088,1
128108,1
128127,1
128166,1
128261,1
128277,1
128281,1
128291,1
128305,1
128306,1
128316,1
128341,1
128352,1
128353,1
128379,1
128381,1
128382,1
128394,1
128453,1
128459,1
128460,1
128473,1
128502,1
128503,1
128518,1
128589,1
128595,1
128596,1
128602,1
128615,1
128697,1
128718,1
128748,1
128763,1
128770,1
128785,1
128787,1
128789,1
128806,1
128848,1
128898,1
128899,1
128933,1
128947,1
128949,1
128981,1
129026,1
129067,1
129070,1
129080,1
129094,1
129102,1
129123,1
129134,1
129159,1
129190,1
129192,1
129218,1
129223,1
129236,1
129240,1
129271,1
129283,1
129289,1
129290,1
129291,1
129326,1
129332,1
129359,1
129366,1
129380,1
129382,1
129417,1
129451,1
129467,1
129489,1
129505,1
129539,1
129559,1
129565,1
129595,1
129613,1
129618,1
129637,1
129683,1
129699,1
129763,1
129791,1
129839,1
129847,1
129874,1
129879,1
129903,1
129915,1
129922,1
129940,1
129951,1
129969,1
129972,1
129979,1
129982,1
130070,1
130082,1
130090,1
130104,1
130149,1
130164,1
130177,1
130211,1
130216,1
130231,1
130255,1
130266,1
130267,1
130290,1
130296,1
130354,1
130385,1
130399,1
130428,1
130440,1
130490,1
130495,1
130512,1
130521,1
130534,1
130540,1
130579,1
130581,1
130606,1
130644,1
130648,1
130674,1
130721,1
130740,1
130749,1
130751,1
130762,1
130766,1
130778,1
130803,1
130813,1
130818,1
130828,1
130867,1
130869,1
130934,1
130940,1
130949,1
130951,1
130964,1
131014,1
131020,1
131037,1
131049,1
131073,1
131098,1
131103,1
131111,1
131123,1
131124,1
131136,1
131169,1
131217,1
131237,1
131274,1
131275,1
131283,1
131329,1
131371,1
131416,1
131417,1
131420,1
131429,1
131450,1
131467,1
131478,1
131489,1
131517,1
131566,1
131598,1
131604,1
131647,1
131663,1
131694,1
131699,1
131737,1
131753,1
131758,1
131761,1
131792,1
131822,1
131829,1
131842,1
131844,1
131880,1
131917,1
131922,1
131933,1
131948,1
131958,1
131987,1
131988,1
131997,1
132001,1
132020,1
132058,1
132065,1
132074,1
132076,1
132082,1
132100,1
132122,1
132127,1
132129,1
132141,1
132149,1
132156,1
132206,1
132220,1
132241,1
132246,1
132251,1
132263,1
132281,1
132301,1
132310,1
132328,1
132360,1
132408,1
132417,1
132430,1
132445,1
132460,1
132491,1
132496,1
132529,1
132550,1
132559,1
132570,1
132576,1
132584,1
132605,1
132606,1
132609,1
132642,1
132691,1
132697,1
132702,1
132704,1
132709,1
132713,1
132744,1
132756,1
132767,1
132769,1
132773,1
132778,1
132784,1
132794,1
132800,1
132826,1
132839,1
132848,1
132862,1
132877,1
132901,1
132905,1
132910,1
132921,1
132944,1
132948,1
132951,1
132975,1
132988,1
133028,1
133071,1
133139,1
133144,1
133242,1
133254,1
133275,1
133307,1
133336,1
133361,1
133388,1
133404,1
133412,1
133426,1
133430,1
133448,1
133470,1
133473,1
133512,1
133520,1
133538,1
133563,1
133570,1
133575,1
133576,1
133580,1
133591,1
133592,1
133611,1
133624,1
133642,1
133658,1
133666,1
133667,1
133687,1
133708,1
133716,1
133717,1
133723,1
133736,1
133752,1
133767,1
133774,1
133790,1
133813,1
133814,1
133825,1
133827,1
133837,1
133863,1
133867,1
133874,1
133893,1
133897,1
133909,1
133952,1
133956,1
133997,1
134023,1
134086,1
134119,1
134120,1
134161,1
134165,1
134178,1
134227,1
134234,1
134241,1
134250,1
134259,1
134263,1
134265,1
134270,1
134283,1
134312,1
134355,1
134368,1
134504,1
134524,1
134531,1
134568,1
134652,1
134676,1
134732,1
134764,1
134780,1
134783,1
134806,1
134818,1
134868,1
134898,1
134900,1
134910,1
134923,1
134925,1
134941,1
134944,1
134945,1
134974,1
134999,1
135004,1
135017,1
135019,1
135025,1
135076,1
135112,1
135122,1
135143,1
135160,1
135162,1
135185,1
135196,1
135207,1
135225,1
135283,1
135302,1
135344,1
135347,1
135353,1
135356,1
135364,1
135372,1
135379,1
135383,1
135423,1
135438,1
135452,1
135501,1
135511,1
135526,1
135528,1
135561,1
135566,1
135569,1
135571,1
135575,1
135584,1
135609,1
135623,1
135631,1
135639,1
135646,1
135664,1
135665,1
135680,1
135682,1
135688,1
135695,1
135777,1
135814,1
135824,1
135826,1
135827,1
135828,1
135859,1
135877,1
135899,1
135909,1
135928,1
135932,1
135942,1
135968,1
136010,1
136035,1
136057,1
136106,1
136166,1
136167,1
136184,1
136211,1
136223,1
136235,1
136261,1
136276,1
136291,1
136296,1
136309,1
136310,1
136364,1
136383,1
136386,1
136396,1
136398,1
136399,1
136413,1
136464,1
136467,1
136490,1
136491,1
136499,1
136506,1
136530,1
136546,1
136593,1
136611,1
136624,1
136639,1
136640,1
136651,1
136690,1
136696,1
136707,1
136716,1
136721,1
136771,1
136776,1
136829,1
136836,1
136844,1
136863,1
136874,1
136892,1
136905,1
136952,1
136978,1
137007,1
137020,1
137022,1
137036,1
137046,1
137075,1
137101,1
137104,1
137110,1
137118,1
137120,1
137170,1
137194,1
137232,1
137242,1
137250,1
137302,1
137324,1
137335,1
137342,1
137355,1
137364,1
137391,1
137399,1
137401,1
137408,1
137443,1
137469,1
137472,1
137476,1
137487,1
137489,1
137497,1
137500,1
137578,1
137608,1
137620,1
137651,1
137660,1
137663,1
137685,1
137725,1
137747,1
137760,1
137776,1
137790,1
137805,1
137834,1
137855,1
137862,1
137881,1
137913,1
137916,1
137927,1
137935,1
137948,1
137956,1
137980,1
138027,1
138064,1
138071,1
138078,1
138088,1
138129,1
138135,1
138136,1
138139,1
138168,1
138172,1
138194,1
138211,1
138259,1
138280,1
138284,1
138290,1
138303,1
138307,1
138352,1
138376,1
138382,1
138400,1
138406,1
138412,1
138450,1
138466,1
138497,1
138526,1
138533,1
138549,1
138592,1
138605,1
138614,1
138653,1
138677,1
138707,1
138713,1
138756,1
138772,1
138793,1
138797,1
138840,1
138858,1
138862,1
138872,1
138885,1
138899,1
138911,1
138918,1
138925,1
138927,1
138940,1
138947,1
138950,1
138963,1
138986,1
139013,1
139024,1
139030,1
139044,1
139059,1
139084,1
139088,1
139106,1
139137,1
139138,1
139142,1
139158,1
139164,1
139172,1
139199,1
139244,1
139256,1
139259,1
139325,1
139330,1
139332,1
139340,1
139355,1
139356,1
139361,1
139372,1
139407,1
139427,1
139437,1
139447,1
139463,1
139477,1
139485,1
139534,1
139535,1
139545,1
139592,1
139629,1
139643,1
139684,1
139713,1
139741,1
139751,1
139793,1
139802,1
139807,1
139866,1
139876,1
139880,1
139884,1
139891,1
139898,1
139901,1
139935,1
139938,1
139946,1
139972,1
139984,1
139997,1
139999,1
140036,1
140042,1
140049,1
140061,1
140062,1
140067,1
140106,1
140116,1
140123,1
140133,1
140144,1
140149,1
140176,1
140214,1
140289,1
140303,1
140347,1
140355,1
140356,1
140403,1
140422,1
140445,1
140448,1
140469,1
140484,1
140504,1
140519,1
140530,1
140540,1
140549,1
140563,1
140574,1
140583,1
140585,1
140615,1
140629,1
140651,1
140666,1
140668,1
140671,1
140675,1
140750,1
140768,1
140774,1
140794,1
140809,1
140811,1
140852,1
140853,1
140865,1
140867,1
140874,1
140907,1
140920,1
140925,1
140929,1
140936,1
140948,1
140949,1
140963,1
140969,1
140985,1
140995,1
141004,1
141046,1
141086,1
141098,1
141179,1
141181,1
141194,1
141197,1
141198,1
141254,1
141260,1
141277,1
141293,1
141311,1
141312,1
141318,1
141329,1
141332,1
141333,1
141348,1
141378,1
141389,1
141410,1
141424,1
141471,1
141495,1
141496,1
141497,1
141516,1
141522,1
141541,1
141568,1
141572,1
141574,1
141627,1
141647,1
141658,1
141685,1
141722,1
141743,1
141747,1
141752,1
141765,1
141795,1
141811,1
141842,1
141916,1
141947,1
141971,1
141998,1
142000,1
142015,1
142060,1
142069,1
142102,1
142114,1
142117,1
142134,1
142163,1
142190,1
142203,1
142207,1
142209,1
142247,1
142263,1
142285,1
142317,1
142322,1
142326,1
142411,1
142479,1
142504,1
142510,1
142528,1
142534,1
142539,1
142569,1
142573,1
142585,1
142614,1
142617,1
142622,1
142639,1
142645,1
142665,1
142679,1
142697,1
142700,1
142702,1
142781,1
142798,1
142801,1
142829,1
142836,1
142843,1
142849,1
142858,1
142864,1
142865,1
142868,1
142900,1
142974,1
143006,1
143024,1
143025,1
143030,1
143050,1
143051,1
143052,1
143055,1
143058,1
143061,1
143067,1
143071,1
143096,1
143150,1
143180,1
143197,1
143219,1
143232,1
143245,1
143270,1
143309,1
143327,1
143343,1
143345,1
143346,1
143358,1
143376,1
143388,1
143415,1
143436,1
143474,1
143524,1
143546,1
143555,1
143557,1
143619,1
143621,1
143623,1
143643,1
143656,1
143666,1
143667,1
143681,1
143688,1
143782,1
143849,1
143854,1
143884,1
143887,1
143903,1
143916,1
143932,1
143935,1
143946,1
143952,1
143980,1
144016,1
144023,1
144045,1
144049,1
144071,1
144086,1
144091,1
144096,1
144172,1
144184,1
144318,1
144328,1
144341,1
144381,1
144386,1
144440,1
144479,1
144522,1
144533,1
144594,1
144600,1
144608,1
144617,1
144623,1
144698,1
144699,1
144700,1
144725,1
144729,1
144762,1
144778,1
144785,1
144804,1
144805,1
144808,1
144821,1
144830,1
144837,1
144859,1
144872,1
144918,1
144955,1
144962,1
144964,1
144966,1
144978,1
144980,1
145008,1
145013,1
145043,1
145053,1
145054,1
145073,1
145080,1
145096,1
145108,1
145109,1
145121,1
145150,1
145159,1
145164,1
145196,1
145205,1
145212,1
145218,1
145308,1
145326,1
145356,1
145412,1
145414,1
145430,1
145439,1
145462,1
145463,1
145471,1
145473,1
145480,1
145482,1
145495,1
145516,1
145533,1
145558,1
145571,1
145577,1
145584,1
145610,1
145611,1
145614,1
145647,1
145653,1
145687,1
145695,1
145724,1
145727,1
145747,1
145761,1
145775,1
145809,1
145840,1
145844,1
145868,1
145879,1
145897,1
145909,1
145927,1
145981,1
145984,1
146006,1
146022,1
146033,1
146056,1
146058,1
146069,1
146071,1
146073,1
146079,1
146086,1
146093,1
146098,1
146101,1
146106,1
146159,1
146160,1
146182,1
146193,1
146232,1
146275,1
146293,1
146338,1
146391,1
146396,1
146421,1
146439,1
146443,1
146444,1
146453,1
146454,1
146471,1
146484,1
146490,1
146494,1
146524,1
146535,1
146552,1
146553,1
146571,1
146584,1
146590,1
146628,1
146670,1
146674,1
146677,1
146681,1
146689,1
146698,1
146706,1
146720,1
146728,1
146731,1
146773,1
146791,1
146801,1
146820,1
146822,1
146842,1
146868,1
146872,1
146938,1
146945,1
146954,1
146969,1
146977,1
146985,1
146998,1
147014,1
147022,1
147056,1
147069,1
147160,1
147171,1
147229,1
147241,1
147271,1
147273,1
147282,1
147297,1
147309,1
147322,1
147385,1
147399,1
147415,1
147426,1
147443,1
147450,1
147469,1
147483,1
147512,1
147513,1
147556,1
147563,1
147576,1
147579,1
147582,1
147587,1
147624,1
147625,1
147671,1
147690,1
147724,1
147763,1
147773,1
147810,1
147889,1
147894,1
147907,1
147940,1
147950,1
147969,1
148008,1
148012,1
148032,1
148038,1
148060,1
148064,1
148097,1
148099,1
148102,1
148111,1
148118,1
148131,1
148134,1
148139,1
148165,1
148186,1
148190,1
148194,1
148203,1
148213,1
148217,1
148221,1
148223,1
148260,1
148302,1
148335,1
148352,1
148360,1
148391,1
148406,1
148422,1
148429,1
148432,1
148435,1
148451,1
148456,1
148471,1
148476,1
148487,1
148501,1
148506,1
148540,1
148546,1
148568,1
148589,1
148591,1
148614,1
148619,1
148649,1
148678,1
148711,1
148716,1
148720,1
148728,1
148744,1
148746,1
148748,1
148765,1
148766,1
148793,1
148816,1
148818,1
148828,1
148851,1
148870,1
148953,1
148966,1
148967,1
148970,1
148977,1
149005,1
149023,1
149027,1
149037,1
149085,1
149128,1
149131,1
149138,1
149158,1
149163,1
149198,1
149217,1
149220,1
149237,1
149268,1
149271,1
149318,1
149344,1
149366,1
149373,1
149379,1
149384,1
149395,1
149397,1
149423,1
149433,1
149443,1
149464,1
149486,1
149497,1
149536,1
149572,1
149576,1
149597,1
149598,1
149611,1
149633,1
149647,1
149650,1
149654,1
149706,1
149738,1
149784,1
149800,1
149816,1
149833,1
149856,1
149859,1
149862,1
149863,1
149868,1
149880,1
149906,1
149939,1
149969,1
149998,1
150047,1
150059,1
150066,1
150074,1
150075,1
150083,1
150089,1
150121,1
150142,1
150158,1
150216,1
150262,1
150270,1
150275,1
150277,1
150293,1
150296,1
150310,1
150347,1
150349,1
150370,1
150395,1
150419,1
150442,1
150452,1
150469,1
150503,1
150558,1
150588,1
150618,1
150622,1
150653,1
150676,1
150694,1
150699,1
150709,1
150737,1
150741,1
150746,1
150760,1
150763,1
150773,1
150788,1
150884,1
150888,1
150897,1
150995,1
151010,1
151026,1
151068,1
151079,1
151081,1
151135,1
151158,1
151162,1
151181,1
151190,1
151215,1
151224,1
151226,1
151251,1
151255,1
151264,1
151280,1
151299,1
151301,1
151309,1
151339,1
151340,1
151373,1
151378,1
151431,1
151432,1
151507,1
151523,1
151536,1
151541,1
151587,1
151594,1
151600,1
151609,1
151628,1
151648,1
151662,1
151676,1
151719,1
151744,1
151747,1
151753,1
151799,1
151817,1
151837,1
151843,1
151857,1
151880,1
151891,1
151915,1
151917,1
151921,1
151924,1
151927,1
151933,1
151940,1
151948,1
151960,1
151983,1
151991,1
151993,1
152021,1
152023,1
152029,1
152045,1
152074,1
152096,1
152100,1
152120,1
152125,1
152180,1
152186,1
152197,1
152210,1
152237,1
152247,1
152253,1
152323,1
152328,1
152353,1
152364,1
152375,1
152380,1
152389,1
152390,1
152408,1
152411,1
152417,1
152445,1
152450,1
152494,1
152502,1
152507,1
152587,1
152600,1
152640,1
152643,1
152748,1
152756,1
152799,1
152814,1
152873,1
152877,1
152883,1
152911,1
152915,1
152964,1
153003,1
153005,1
153040,1
153041,1
153117,1
153120,1
153132,1
153134,1
153149,1
153154,1
153157,1
153202,1
153229,1
153288,1
153313,1
153326,1
153353,1
153356,1
153361,1
153383,1
153385,1
153396,1
153404,1
153412,1
153422,1
153433,1
153434,1
153447,1
153450,1
153461,1
153468,1
153476,1
153501,1
153503,1
153531,1
153548,1
153581,1
153589,1
153609,1
153631,1
153636,1
153676,1
153687,1
153706,1
153733,1
153766,1
153806,1
153811,1
153817,1
153849,1
153871,1
153877,1
153884,1
153893,1
153918,1
153931,1
153942,1
153943,1
153949,1
153953,1
153977,1
153986,1
153987,1
154003,1
154016,1
154076,1
154086,1
154093,1
154121,1
154127,1
154144,1
154148,1
154153,1
154209,1
154244,1
154245,1
154264,1
154266,1
154281,1
154315,1
154316,1
154329,1
154341,1
154344,1
154360,1
154363,1
154368,1
154372,1
154378,1
154379,1
154404,1
154416,1
154441,1
154442,1
154460,1
154478,1
154481,1
154501,1
154530,1
154546,1
154580,1
154581,1
154594,1
154606,1
154613,1
154652,1
154661,1
154664,1
154679,1
154706,1
154714,1
154768,1
154799,1
154813,1
154866,1
154873,1
154881,1
154888,1
154908,1
154917,1
154976,1
154980,1
154987,1
155062,1
155079,1
155080,1
155105,1
155109,1
155135,1
155138,1
155152,1
155200,1
155245,1
155248,1
155257,1
155313,1
155330,1
155357,1
155375,1
155395,1
155396,1
155399,1
155402,1
155447,1
155451,1
155470,1
155492,1
155496,1
155511,1
155536,1
155544,1
155549,1
155598,1
155699,1
155701,1
155732,1
155769,1
155779,1
155789,1
155814,1
155857,1
155864,1
155873,1
155905,1
155910,1
155915,1
155949,1
155956,1
155977,1
155992,1
156017,1
156053,1
156054,1
156058,1
156128,1
156139,1
156166,1
156179,1
156237,1
156240,1
156255,1
156273,1
156276,1
156301,1
156330,1
156341,1
156349,1
156355,1
156397,1
156398,1
156432,1
156442,1
156468,1
156490,1
156514,1
156539,1
156541,1
156553,1
156579,1
156595,1
156607,1
156609,1
156635,1
156639,1
156673,1
156679,1
156699,1
156720,1
156747,1
156749,1
156770,1
156779,1
156803,1
156805,1
156815,1
156828,1
156832,1
156859,1
156881,1
156885,1
156900,1
156910,1
156918,1
156928,1
156937,1
156953,1
156963,1
156991,1
156998,1
157024,1
157043,1
157062,1
157070,1
157108,1
157116,1
157119,1
157128,1
157137,1
157151,1
157173,1
157178,1
157182,1
157223,1
157224,1
157234,1
157320,1
157331,1
157338,1
157344,1
157356,1
157379,1
157383,1
157414,1
157453,1
157469,1
157483,1
157520,1
157591,1
157623,1
157629,1
157641,1
157653,1
157666,1
157702,1
157744,1
157761,1
157794,1
157799,1
157820,1
157821,1
157823,1
157854,1
157859,1
157875,1
157894,1
157900,1
157915,1
157937,1
158002,1
158017,1
158025,1
158058,1
158062,1
158112,1
158163,1
158172,1
158180,1
158181,1
158211,1
158228,1
158272,1
158294,1
158324,1
158326,1
158354,1
158366,1
158420,1
158429,1
158440,1
158445,1
158466,1
158473,1
158489,1
158497,1
158499,1
158510,1
158557,1
158569,1
158601,1
158617,1
158620,1
158627,1
158631,1
158635,1
158641,1
158643,1
158671,1
158685,1
158712,1
158729,1
158746,1
158747,1
158773,1
158836,1
158927,1
158962,1
159041,1
159042,1
159045,1
159047,1
159050,1
159052,1
159056,1
159078,1
159080,1
159082,1
159096,1
159107,1
159117,1
159122,1
159155,1
159177,1
159184,1
159187,1
159200,1
159209,1
159238,1
159241,1
159246,1
159247,1
159289,1
159305,1
159329,1
159386,1
159401,1
159469,1
159471,1
159505,1
159512,1
159571,1
159601,1
159621,1
159644,1
159662,1
159664,1
159666,1
159688,1
159700,1
159707,1
159711,1
159731,1
159769,1
159783,1
159798,1
159801,1
159803,1
159807,1
159813,1
159906,1
159931,1
159957,1
159972,1
160007,1
160056,1
160059,1
160091,1
160129,1
160157,1
160194,1
160204,1
160242,1
160268,1
160279,1
160282,1
160285,1
160299,1
160307,1
160318,1
160328,1
160335,1
160365,1
160386,1
160397,1
160416,1
160450,1
160493,1
160499,1
160526,1
160552,1
160610,1
160623,1
160631,1
160663,1
160666,1
160689,1
160703,1
160704,1
160708,1
160711,1
160714,1
160739,1
160758,1
160769,1
160771,1
160803,1
160810,1
160824,1
160858,1
160925,1
160969,1
160977,1
161006,1
161038,1
161050,1
161052,1
161062,1
161085,1
161091,1
161148,1
161154,1
161160,1
161161,1
161163,1
161168,1
161199,1
161270,1
161289,1
161314,1
161324,1
161326,1
161344,1
161361,1
161368,1
161404,1
161456,1
161460,1
161462,1
161508,1
161553,1
161573,1
161619,1
161622,1
161656,1
161667,1
161676,1
161679,1
161705,1
161711,1
161713,1
161717,1
161738,1
161754,1
161793,1
161878,1
161880,1
161903,1
161946,1
161956,1
161957,1
161958,1
162005,1
162009,1
162010,1
162020,1
162073,1
162079,1
162093,1
162102,1
162153,1
162179,1
162181,1
162195,1
162201,1
162202,1
162204,1
162227,1
162254,1
162255,1
162283,1
162331,1
162334,1
162364,1
162383,1
162471,1
162482,1
162503,1
162504,1
162520,1
162536,1
162542,1
162549,1
162554,1
162555,1
162577,1
162585,1
162593,1
162655,1
162686,1
162695,1
162702,1
162720,1
162779,1
162797,1
162800,1
162802,1
162810,1
162883,1
162908,1
162918,1
162945,1
162951,1
162964,1
162988,1
162997,1
163001,1
163017,1
163024,1
163054,1
163061,1
163074,1
163081,1
163098,1
163100,1
163114,1
163195,1
163247,1
163266,1
163270,1
163272,1
163291,1
163322,1
163331,1
163343,1
163384,1
163416,1
163424,1
163439,1
163454,1
163455,1
163457,1
163474,1
163478,1
163516,1
163541,1
163560,1
163574,1
163576,1
163582,1
163587,1
163595,1
163605,1
163622,1
163678,1
163706,1
163736,1
163759,1
163774,1
163783,1
163793,1
163807,1
163820,1
163828,1
163846,1
163848,1
163854,1
163857,1
163872,1
163909,1
163919,1
163927,1
163947,1
163958,1
163966,1
164012,1
164045,1
164051,1
164056,1
164061,1
164062,1
164103,1
164111,1
164119,1
164135,1
164182,1
164195,1
164197,1
164209,1
164222,1
164262,1
164290,1
164318,1
164341,1
164342,1
164388,1
164391,1
164398,1
164418,1
164435,1
164436,1
164445,1
164464,1
164472,1
164476,1
164485,1
164506,1
164515,1
164516,1
164574,1
164578,1
164609,1
164613,1
164620,1
164623,1
164625,1
164648,1
164676,1
164682,1
164688,1
164693,1
164697,1
164710,1
164735,1
164738,1
164741,1
164757,1
164764,1
164767,1
164770,1
164771,1
164780,1
164781,1
164790,1
164791,1
164803,1
164816,1
164818,1
164823,1
164835,1
164852,1
164855,1
164878,1
164881,1
164887,1
164897,1
164899,1
164900,1
164905,1
164985,1
164998,1
165012,1
165024,1
165027,1
165032,1
165068,1
165072,1
165106,1
165120,1
165132,1
165144,1
165163,1
165186,1
165203,1
165227,1
165266,1
165298,1
165307,1
165308,1
165313,1
165318,1
165331,1
165357,1
165362,1
165416,1
165421,1
165424,1
165439,1
165478,1
165486,1
165499,1
165550,1
165556,1
165561,1
165582,1
165601,1
165619,1
165622,1
165632,1
165633,1
165635,1
165647,1
165670,1
165672,1
165680,1
165727,1
165807,1
165838,1
165858,1
165864,1
165867,1
165875,1
165889,1
165901,1
165927,1
165929,1
165933,1
165943,1
165975,1
165981,1
165987,1
165994,1
166029,1
166070,1
166079,1
166096,1
166098,1
166107,1
166108,1
166109,1
166115,1
166125,1
166127,1
166146,1
166155,1
166160,1
166166,1
166226,1
166232,1
166267,1
166300,1
166321,1
166331,1
166353,1
166403,1
166429,1
166438,1
166482,1
166524,1
166553,1
166560,1
166571,1
166579,1
166585,1
166611,1
166636,1
166644,1
166645,1
166690,1
166692,1
166706,1
166717,1
166728,1
166734,1
166753,1
166775,1
166794,1
166827,1
166840,1
166846,1
166869,1
166880,1
166883,1
166888,1
166895,1
166900,1
166958,1
166988,1
166997,1
167006,1
167019,1
167134,1
167135,1
167148,1
167158,1
167180,1
167184,1
167189,1
167203,1
167206,1
167215,1
167223,1
167224,1
167272,1
167305,1
167366,1
167383,1
167443,1
167459,1
167482,1
167497,1
167516,1
167520,1
167532,1
167536,1
167541,1
167569,1
167600,1
167603,1
167621,1
167632,1
167639,1
167642,1
167656,1
167657,1
167728,1
167737,1
167769,1
167782,1
167812,1
167832,1
167848,1
167855,1
167885,1
167892,1
167912,1
167930,1
167937,1
167942,1
167943,1
167993,1
168012,1
168019,1
168054,1
168069,1
168074,1
168095,1
168106,1
168107,1
168146,1
168148,1
168167,1
168176,1
168182,1
168187,1
168188,1
168196,1
168227,1
168245,1
168273,1
168278,1
168318,1
168319,1
168322,1
168341,1
168346,1
168375,1
168402,1
168415,1
168424,1
168458,1
168475,1
168478,1
168487,1
168493,1
168500,1
168533,1
168548,1
168558,1
168569,1
168645,1
168653,1
168720,1
168745,1
168779,1
168798,1
168833,1
168847,1
168901,1
168910,1
168918,1
168953,1
168968,1
168978,1
168979,1
168980,1
168986,1
169001,1
169004,1
169028,1
169053,1
169058,1
169086,1
169147,1
169156,1
169163,1
169183,1
169219,1
169227,1
169245,1
169271,1
169279,1
169299,1
169302,1
169313,1
169353,1
169365,1
169387,1
169388,1
169415,1
169429,1
169459,1
169478,1
169486,1
169530,1
169534,1
169542,1
169550,1
169551,1
169620,1
169674,1
169689,1
169700,1
169713,1
169726,1
169761,1
169784,1
169799,1
169802,1
169836,1
169863,1
169884,1
169896,1
169945,1
169962,1
170025,1
170026,1
170029,1
170095,1
170107,1
170165,1
170166,1
170201,1
170209,1
170225,1
170233,1
170238,1
170331,1
170342,1
170373,1
170379,1
170413,1
170422,1
170453,1
170474,1
170476,1
170489,1
170510,1
170513,1
170521,1
170522,1
170530,1
170533,1
170548,1
170554,1
170557,1
170561,1
170566,1
170576,1
170604,1
170605,1
170644,1
170654,1
170674,1
170703,1
170709,1
170714,1
170732,1
170741,1
170826,1
170898,1
170914,1
170922,1
170932,1
170961,1
170965,1
170993,1
170995,1
171008,1
171020,1
171039,1
171052,1
171060,1
171117,1
171133,1
171134,1
171158,1
171164,1
171166,1
171171,1
171180,1
171218,1
171236,1
171249,1
171259,1
171261,1
171273,1
