,0
214506,0
214507,0
214508,1
214509,1
214510,0
214511,1
214512,0
214513,1
214514,1
214515,1
214516,0
214517,1
214518,1
214519,0
214520,1
214521,0
214522,0
214523,1
214524,0
214525,1
214526,0
214527,0
214528,0
214529,0
214530,1
214531,1
214532,0
214533,1
214534,0
214535,1
214536,0
214537,0
214538,0
214539,1
214540,0
214541,0
214542,1
214543,1
214544,1
214545,0
214546,0
214547,0
214548,0
214549,1
214550,0
214551,0
214552,0
214553,0
214554,0
214555,0
214556,1
214557,0
214558,0
214559,1
214560,0
214561,1
214562,1
214563,1
214564,1
214565,0
214566,0
214567,0
214568,0
214569,1
214570,0
214571,0
214572,0
214573,1
214574,0
214575,1
214576,0
214577,0
214578,0
214579,0
214580,1
214581,1
214582,0
214583,0
214584,0
214585,1
214586,1
214587,1
214588,0
214589,0
214590,0
214591,1
214592,0
214593,1
214594,0
214595,0
214596,1
214597,1
214598,0
214599,1
214600,1
214601,1
214602,0
214603,0
214604,1
214605,1
214606,1
214607,1
214608,1
214609,1
214610,1
214611,1
214612,0
214613,0
214614,0
214615,1
214616,1
214617,1
214618,0
214619,0
214620,1
214621,0
214622,0
214623,1
214624,0
214625,1
214626,0
214627,0
214628,0
214629,1
214630,1
214631,1
214632,0
214633,1
214634,0
214635,1
214636,1
214637,1
214638,0
214639,1
214640,1
214641,1
214642,1
214643,1
214644,1
214645,1
214646,1
214647,0
214648,0
214649,0
214650,1
214651,0
214652,1
214653,0
214654,1
214655,1
214656,1
214657,0
214658,0
214659,1
214660,0
214661,1
214662,1
214663,1
214664,1
214665,0
214666,0
214667,1
214668,1
214669,0
214670,0
214671,0
214672,1
214673,1
214674,1
214675,0
214676,1
214677,1
214678,0
214679,1
214680,0
214681,1
214682,1
214683,1
214684,1
214685,1
214686,0
214687,0
214688,1
214689,1
214690,0
214691,1
214692,0
214693,1
214694,1
214695,0
214696,1
214697,0
214698,1
214699,1
214700,1
214701,1
214702,1
214703,0
214704,0
214705,1
214706,0
214707,1
214708,0
214709,0
214710,1
214711,0
214712,0
214713,1
214714,1
214715,1
214716,0
214717,1
214718,1
214719,0
214720,0
214721,0
214722,0
214723,1
214724,1
214725,1
214726,1
214727,0
214728,0
214729,0
214730,0
214731,0
214732,0
214733,1
214734,0
214735,0
214736,0
214737,0
214738,1
214739,0
214740,1
214741,1
214742,1
214743,1
214744,1
214745,1
214746,1
214747,0
214748,0
214749,0
214750,1
214751,0
214752,0
214753,0
214754,0
214755,1
214756,0
214757,1
214758,0
214759,0
214760,1
214761,0
214762,1
214763,1
214764,1
214765,0
214766,1
214767,1
214768,1
214769,1
214770,1
214771,0
214772,1
214773,1
214774,1
214775,0
214776,1
214777,1
214778,0
214779,1
214780,0
214781,0
214782,1
214783,1
214784,0
214785,0
214786,1
214787,0
214788,0
214789,1
214790,0
214791,0
214792,0
214793,0
214794,0
214795,1
214796,0
214797,0
214798,0
214799,1
214800,1
214801,1
214802,1
214803,0
214804,1
214805,1
214806,0
214807,0
214808,1
214809,1
214810,0
214811,1
214812,0
214813,0
214814,0
214815,0
214816,1
214817,0
214818,0
214819,1
214820,1
214821,1
214822,1
214823,0
214824,1
214825,0
214826,0
214827,1
214828,1
214829,1
214830,1
214831,1
214832,0
214833,1
214834,0
214835,1
214836,0
214837,0
214838,0
214839,0
214840,0
214841,0
214842,0
214843,0
214844,0
214845,0
214846,1
214847,1
214848,1
214849,0
214850,0
214851,1
214852,1
214853,0
214854,1
214855,1
214856,0
214857,0
214858,0
214859,1
214860,0
214861,0
214862,0
214863,1
214864,0
214865,0
214866,1
214867,0
214868,1
214869,1
214870,1
214871,1
214872,1
214873,1
214874,1
214875,1
214876,1
214877,0
214878,1
214879,1
214880,0
214881,0
214882,0
214883,1
214884,0
214885,1
214886,1
214887,1
214888,1
214889,1
214890,0
214891,1
214892,1
214893,0
214894,1
214895,1
214896,1
214897,1
214898,0
214899,1
214900,1
214901,1
214902,0
214903,0
214904,1
214905,1
214906,1
214907,0
214908,1
214909,0
214910,1
214911,0
214912,1
214913,1
214914,1
214915,1
214916,1
214917,0
214918,0
214919,1
214920,1
214921,1
214922,1
214923,1
214924,1
214925,0
214926,0
214927,0
214928,0
214929,1
214930,0
214931,0
214932,0
214933,1
214934,0
214935,1
214936,1
214937,0
214938,0
214939,0
214940,1
214941,1
214942,1
214943,1
214944,0
214945,1
214946,0
214947,0
214948,0
214949,1
214950,0
214951,1
214952,1
214953,0
214954,0
214955,1
214956,1
214957,1
214958,0
214959,0
214960,1
214961,1
214962,0
214963,0
214964,0
214965,1
214966,1
214967,0
214968,0
214969,1
214970,0
214971,1
214972,0
214973,1
214974,1
214975,1
214976,0
214977,0
214978,1
214979,1
214980,1
214981,0
214982,1
214983,1
214984,0
214985,0
214986,0
214987,1
214988,1
214989,1
214990,0
214991,1
214992,0
214993,1
214994,0
214995,1
214996,1
214997,1
214998,1
214999,1
215000,0
215001,1
215002,0
215003,1
215004,1
215005,0
215006,0
215007,1
215008,1
215009,1
215010,0
215011,0
215012,0
215013,0
215014,0
215015,1
215016,1
215017,0
215018,1
215019,1
215020,1
215021,0
215022,0
215023,1
215024,1
215025,1
215026,1
215027,1
215028,0
215029,0
215030,1
215031,0
215032,1
215033,0
215034,1
215035,1
215036,0
215037,0
215038,0
215039,1
215040,1
215041,0
215042,0
215043,0
215044,0
215045,1
215046,0
215047,0
215048,1
215049,1
215050,0
215051,1
215052,1
215053,0
215054,0
215055,1
215056,1
215057,1
215058,1
215059,0
215060,0
215061,1
215062,1
215063,1
215064,1
215065,0
215066,1
215067,1
215068,1
215069,0
215070,1
215071,1
215072,0
215073,0
215074,0
215075,1
215076,0
215077,1
215078,1
215079,1
215080,0
215081,1
215082,1
215083,1
215084,1
215085,1
215086,0
215087,1
215088,1
215089,1
215090,1
215091,0
215092,1
215093,1
215094,1
215095,0
215096,1
215097,0
215098,0
215099,1
215100,1
215101,1
215102,1
215103,0
215104,1
215105,1
215106,1
215107,1
215108,1
215109,1
215110,0
215111,1
215112,1
215113,0
215114,1
215115,1
215116,1
215117,0
215118,0
215119,0
215120,0
215121,1
215122,0
215123,0
215124,0
215125,1
215126,0
215127,0
215128,1
215129,0
215130,1
215131,0
215132,1
215133,0
215134,1
215135,0
215136,1
215137,0
215138,0
215139,0
215140,0
215141,0
215142,1
215143,1
215144,0
215145,0
215146,1
215147,0
215148,0
215149,0
215150,0
215151,0
215152,1
215153,1
215154,1
215155,0
215156,1
215157,1
215158,0
215159,1
215160,0
215161,0
215162,1
215163,1
215164,0
215165,1
215166,1
215167,1
215168,1
215169,1
215170,1
215171,0
215172,1
215173,0
215174,1
215175,0
215176,0
215177,0
215178,1
215179,0
215180,1
215181,0
215182,0
215183,1
215184,0
215185,0
215186,1
215187,0
215188,0
215189,1
215190,1
215191,0
215192,1
215193,1
215194,1
215195,0
215196,0
215197,1
215198,0
215199,1
215200,0
215201,1
215202,1
215203,0
215204,0
215205,1
215206,1
215207,1
215208,0
215209,1
215210,1
215211,0
215212,0
215213,1
215214,0
215215,0
215216,0
215217,0
215218,1
215219,1
215220,0
215221,0
215222,0
215223,0
215224,1
215225,1
215226,0
215227,0
215228,1
215229,0
215230,1
215231,0
215232,1
215233,0
215234,1
215235,1
215236,0
215237,0
215238,0
215239,1
215240,1
215241,1
215242,0
215243,1
215244,1
215245,1
215246,1
215247,0
215248,1
215249,1
215250,0
215251,0
215252,0
215253,0
215254,0
215255,1
215256,1
215257,1
215258,0
215259,1
215260,1
215261,0
215262,0
215263,0
215264,0
215265,1
215266,0
215267,1
215268,0
215269,1
215270,0
215271,0
215272,1
215273,1
215274,0
215275,0
215276,1
215277,1
215278,1
215279,0
215280,0
215281,0
215282,0
215283,1
215284,0
215285,1
215286,1
215287,1
215288,0
215289,0
215290,0
215291,0
215292,1
215293,1
215294,0
215295,1
215296,1
215297,1
215298,0
215299,1
215300,0
215301,0
215302,1
215303,0
215304,1
215305,1
215306,1
215307,0
215308,1
215309,0
215310,1
215311,0
215312,0
215313,1
215314,1
215315,0
215316,0
215317,0
215318,0
215319,0
215320,0
215321,1
215322,0
215323,1
215324,0
215325,1
215326,0
215327,1
215328,1
215329,0
215330,0
215331,1
215332,1
215333,0
215334,0
215335,1
215336,0
215337,1
215338,0
215339,0
215340,1
215341,0
215342,1
215343,1
215344,1
215345,1
215346,1
215347,0
215348,0
215349,1
215350,0
215351,1
215352,1
215353,0
215354,1
215355,0
215356,0
215357,1
215358,0
215359,1
215360,0
215361,1
215362,0
215363,0
215364,1
215365,1
215366,0
215367,0
215368,0
215369,0
215370,1
215371,0
215372,0
215373,1
215374,1
215375,1
215376,1
215377,0
215378,1
215379,1
215380,0
215381,0
215382,0
215383,0
215384,1
215385,1
215386,0
215387,0
215388,1
215389,0
215390,0
215391,0
215392,1
215393,1
215394,0
215395,1
215396,1
215397,1
215398,1
215399,1
215400,0
215401,0
215402,1
215403,0
215404,1
215405,0
215406,1
215407,1
215408,1
215409,0
215410,0
215411,1
215412,1
215413,1
215414,1
215415,1
215416,1
215417,0
215418,1
215419,1
215420,1
215421,0
215422,0
215423,0
215424,0
215425,0
215426,0
215427,0
215428,1
215429,1
215430,1
215431,1
215432,0
215433,0
215434,0
215435,0
215436,1
215437,1
215438,0
215439,0
215440,0
215441,1
215442,0
215443,0
215444,1
215445,0
215446,1
215447,1
215448,1
215449,1
215450,1
215451,0
215452,0
215453,0
215454,1
215455,0
215456,0
215457,0
215458,0
215459,1
215460,1
215461,0
215462,1
215463,1
215464,0
215465,1
215466,0
215467,1
215468,1
215469,0
215470,0
215471,1
215472,1
215473,0
215474,0
215475,0
215476,1
215477,0
215478,1
215479,1
215480,0
215481,1
215482,0
215483,1
215484,0
215485,1
215486,1
215487,0
215488,1
215489,1
215490,0
215491,1
215492,1
215493,1
215494,1
215495,1
215496,1
215497,0
215498,1
215499,0
215500,0
215501,1
215502,1
215503,0
215504,1
215505,1
215506,0
215507,1
215508,1
215509,1
215510,1
215511,1
215512,1
215513,0
215514,1
215515,1
215516,1
215517,1
215518,1
215519,1
215520,1
215521,1
215522,0
215523,0
215524,1
215525,1
215526,1
215527,1
215528,1
215529,1
215530,1
215531,1
215532,1
215533,0
215534,0
215535,0
215536,1
215537,0
215538,1
215539,1
215540,0
215541,1
215542,1
215543,1
215544,0
215545,1
215546,1
215547,0
215548,1
215549,1
215550,0
215551,0
215552,0
215553,0
215554,1
215555,0
215556,1
215557,1
215558,1
215559,1
215560,1
215561,1
215562,0
215563,1
215564,1
215565,1
215566,1
215567,0
215568,0
215569,0
215570,1
215571,1
215572,0
215573,0
215574,0
215575,0
215576,0
215577,0
215578,0
215579,0
215580,0
215581,1
215582,0
215583,1
215584,1
215585,1
215586,1
215587,1
215588,0
215589,0
215590,0
215591,1
215592,0
215593,1
215594,1
215595,0
215596,1
215597,0
215598,1
215599,0
215600,0
215601,0
215602,1
215603,1
215604,0
215605,1
215606,1
215607,0
215608,1
215609,1
215610,1
215611,0
215612,1
215613,1
215614,1
215615,1
215616,1
215617,1
215618,1
215619,0
215620,1
215621,0
215622,0
215623,0
215624,1
215625,0
215626,0
215627,0
215628,1
215629,1
215630,0
215631,0
215632,1
215633,1
215634,0
215635,0
215636,1
215637,1
215638,1
215639,1
215640,1
215641,0
215642,0
215643,0
215644,0
215645,0
215646,1
215647,1
215648,0
215649,1
215650,1
215651,1
215652,0
215653,0
215654,0
215655,0
215656,1
215657,1
215658,0
215659,1
215660,1
215661,0
215662,1
215663,1
215664,0
215665,1
215666,1
215667,1
215668,0
215669,0
215670,0
215671,0
215672,1
215673,1
215674,1
215675,0
215676,0
215677,1
215678,1
215679,1
215680,1
215681,0
215682,0
215683,0
215684,0
215685,1
215686,0
215687,0
215688,0
215689,1
215690,1
215691,0
215692,0
215693,1
215694,0
215695,1
215696,1
215697,0
215698,1
215699,1
215700,0
215701,1
215702,0
215703,0
215704,0
215705,0
215706,0
215707,1
215708,1
215709,0
215710,0
215711,1
215712,0
215713,1
215714,1
215715,0
215716,1
215717,1
215718,1
215719,0
215720,1
215721,1
215722,0
215723,1
215724,1
215725,1
215726,1
215727,0
215728,1
215729,1
215730,1
215731,1
215732,0
215733,0
215734,0
215735,1
215736,1
215737,1
215738,0
215739,1
215740,0
215741,0
215742,0
215743,0
215744,0
215745,1
215746,0
215747,1
215748,1
215749,0
215750,0
215751,0
215752,0
215753,1
215754,1
215755,1
215756,1
215757,1
215758,1
215759,1
215760,1
215761,1
215762,1
215763,0
215764,1
215765,1
215766,1
215767,1
215768,0
215769,1
215770,0
215771,1
215772,1
215773,0
215774,0
215775,1
215776,0
215777,1
215778,0
215779,0
215780,1
215781,0
215782,1
215783,0
215784,0
215785,0
215786,1
215787,0
215788,1
215789,0
215790,0
215791,1
215792,1
215793,0
215794,1
215795,1
215796,1
215797,1
215798,1
215799,0
215800,0
215801,1
215802,1
215803,1
215804,1
215805,1
215806,1
215807,1
215808,0
215809,0
215810,0
215811,1
215812,0
215813,0
215814,0
215815,1
215816,0
215817,1
215818,1
215819,0
215820,1
215821,1
215822,1
215823,1
215824,0
215825,1
215826,1
215827,0
215828,1
215829,0
215830,0
215831,1
215832,0
215833,0
215834,0
215835,0
215836,0
215837,0
215838,0
215839,0
215840,0
215841,1
215842,1
215843,1
215844,0
215845,0
215846,1
215847,0
215848,0
215849,0
215850,0
215851,0
215852,1
215853,0
215854,0
215855,1
215856,0
215857,0
215858,0
215859,1
215860,1
215861,0
215862,1
215863,0
215864,0
215865,1
215866,1
215867,0
215868,0
215869,1
215870,1
215871,1
215872,1
215873,0
215874,1
215875,1
215876,0
215877,1
215878,0
215879,1
215880,0
215881,0
215882,1
215883,1
215884,1
215885,1
215886,1
215887,1
215888,1
215889,0
215890,1
215891,1
215892,0
215893,1
215894,0
215895,0
215896,1
215897,1
215898,0
215899,0
215900,1
215901,1
215902,1
215903,1
215904,0
215905,0
215906,1
215907,0
215908,0
215909,1
215910,0
215911,1
215912,1
215913,1
215914,1
215915,0
215916,0
215917,1
215918,1
215919,0
215920,0
215921,0
215922,1
215923,1
215924,1
215925,0
215926,1
215927,0
215928,1
215929,1
215930,0
215931,0
215932,0
215933,1
215934,0
215935,0
215936,1
215937,1
215938,0
215939,1
215940,0
215941,0
215942,1
215943,1
215944,0
215945,0
215946,0
215947,0
215948,0
215949,1
215950,1
215951,0
215952,1
215953,1
215954,1
215955,0
215956,1
215957,1
215958,0
215959,0
215960,1
215961,0
215962,0
215963,1
215964,0
215965,1
215966,0
215967,0
215968,1
215969,0
215970,1
215971,0
215972,1
215973,1
215974,1
215975,0
215976,0
215977,1
215978,0
215979,0
215980,0
215981,0
215982,0
215983,0
215984,0
215985,0
215986,1
215987,0
215988,0
215989,0
215990,0
215991,1
215992,1
215993,0
215994,0
215995,0
215996,1
215997,1
215998,0
215999,1
216000,1
216001,1
216002,1
216003,1
216004,1
216005,1
216006,1
216007,0
216008,1
216009,1
216010,1
216011,0
216012,1
216013,0
216014,0
216015,0
216016,1
216017,1
216018,0
216019,0
216020,1
216021,0
216022,0
216023,1
216024,0
216025,1
216026,1
216027,1
216028,1
216029,1
216030,0
216031,0
216032,0
216033,1
216034,1
216035,0
216036,0
216037,0
216038,1
216039,1
216040,1
216041,1
216042,0
216043,1
216044,0
216045,0
216046,1
216047,0
216048,0
216049,0
216050,1
216051,1
216052,0
216053,1
216054,1
216055,1
216056,0
216057,1
216058,0
216059,0
216060,0
216061,0
216062,1
216063,0
216064,0
216065,0
216066,0
216067,0
216068,1
216069,1
216070,1
216071,1
216072,0
216073,1
216074,1
216075,0
216076,0
216077,0
216078,0
216079,1
216080,0
216081,1
216082,0
216083,0
216084,1
216085,1
216086,0
216087,0
216088,0
216089,1
216090,1
216091,0
216092,0
216093,1
216094,0
216095,1
216096,1
216097,0
216098,0
216099,1
216100,0
216101,1
216102,1
216103,1
216104,0
216105,0
216106,1
216107,1
216108,1
216109,0
216110,0
216111,0
216112,1
216113,0
216114,0
216115,0
216116,0
216117,1
216118,1
216119,1
216120,1
216121,0
216122,1
216123,0
216124,1
216125,1
216126,1
216127,1
216128,1
216129,0
216130,0
216131,1
216132,0
216133,1
216134,1
216135,0
216136,0
216137,1
216138,0
216139,0
216140,0
216141,0
216142,1
216143,1
216144,1
216145,1
216146,0
216147,1
216148,1
216149,0
216150,0
216151,0
216152,0
216153,1
216154,0
216155,0
216156,0
216157,1
216158,1
216159,1
216160,0
216161,0
216162,1
216163,1
216164,0
216165,0
216166,0
216167,1
216168,0
216169,0
216170,1
216171,0
216172,1
216173,1
216174,0
216175,1
216176,0
216177,0
216178,1
216179,1
216180,0
216181,0
216182,0
216183,0
216184,1
216185,1
216186,0
216187,1
216188,1
216189,1
216190,1
216191,0
216192,0
216193,1
216194,0
216195,0
216196,1
216197,1
216198,0
216199,0
216200,1
216201,0
216202,0
216203,0
216204,1
216205,1
216206,0
216207,1
216208,0
216209,0
216210,0
216211,0
216212,0
216213,0
216214,1
216215,0
216216,0
216217,1
216218,0
216219,0
216220,0
216221,1
216222,1
216223,1
216224,0
216225,1
216226,0
216227,0
216228,0
216229,1
216230,0
216231,0
216232,1
216233,0
216234,0
216235,0
216236,0
216237,1
216238,1
216239,1
216240,0
216241,1
216242,1
216243,0
216244,0
216245,0
216246,0
216247,1
216248,1
216249,1
216250,1
216251,0
216252,0
216253,0
216254,1
216255,1
216256,0
216257,1
216258,0
216259,1
216260,1
216261,1
216262,1
216263,1
216264,1
216265,0
216266,1
216267,1
216268,0
216269,0
216270,0
216271,0
216272,1
216273,0
216274,0
216275,1
216276,1
216277,0
216278,1
216279,1
216280,0
216281,1
216282,1
216283,1
216284,1
216285,0
216286,0
216287,1
216288,0
216289,1
216290,1
216291,1
216292,1
216293,0
216294,0
216295,1
216296,0
216297,1
216298,1
216299,1
216300,1
216301,0
216302,0
216303,1
216304,0
216305,1
216306,1
216307,1
216308,1
216309,1
216310,0
216311,1
216312,1
216313,0
216314,1
216315,1
216316,0
216317,0
216318,1
216319,1
216320,1
216321,0
216322,1
216323,1
216324,0
216325,1
216326,1
216327,1
216328,1
216329,0
216330,1
216331,0
216332,1
216333,0
216334,1
216335,0
216336,0
216337,1
216338,1
216339,0
216340,1
216341,1
216342,1
216343,1
216344,1
216345,1
216346,1
216347,1
216348,0
216349,1
216350,1
216351,1
216352,1
216353,0
216354,0
216355,1
216356,0
216357,1
216358,1
216359,0
216360,0
216361,1
216362,0
216363,1
216364,1
216365,0
216366,1
216367,0
216368,1
216369,0
216370,1
216371,1
216372,0
216373,1
216374,1
216375,0
216376,1
216377,1
216378,0
216379,0
216380,1
216381,1
216382,0
216383,0
216384,0
216385,0
216386,0
216387,0
216388,0
216389,1
216390,1
216391,1
216392,0
216393,1
216394,1
216395,0
216396,1
216397,0
216398,0
216399,1
216400,1
216401,0
216402,1
216403,1
216404,1
216405,0
216406,1
216407,0
216408,1
216409,1
216410,0
216411,0
216412,1
216413,1
216414,1
216415,0
216416,1
216417,0
216418,0
216419,1
216420,0
216421,0
216422,1
216423,1
216424,0
216425,1
216426,0
216427,0
216428,0
216429,0
216430,0
216431,1
216432,0
216433,0
216434,0
216435,1
216436,0
216437,1
216438,0
216439,1
216440,1
216441,1
216442,1
216443,1
216444,1
216445,0
216446,1
216447,1
216448,1
216449,1
216450,0
216451,1
216452,0
216453,1
216454,0
216455,0
216456,0
216457,1
216458,0
216459,1
216460,0
216461,1
216462,1
216463,1
216464,1
216465,1
216466,1
216467,1
216468,1
216469,0
216470,0
216471,0
216472,0
216473,1
216474,1
216475,1
216476,0
216477,1
216478,0
216479,0
216480,1
216481,0
216482,0
216483,0
216484,0
216485,0
216486,1
216487,0
216488,1
216489,0
216490,1
216491,1
216492,1
216493,1
216494,1
216495,1
216496,0
216497,1
216498,1
216499,1
216500,0
216501,0
216502,1
216503,1
216504,1
216505,1
216506,0
216507,0
216508,0
216509,0
216510,0
216511,0
216512,0
216513,1
216514,0
216515,1
216516,1
216517,0
216518,1
216519,1
216520,1
216521,1
216522,1
216523,1
216524,1
216525,0
216526,1
216527,0
216528,0
216529,0
216530,1
216531,1
216532,0
216533,0
216534,1
216535,0
216536,0
216537,1
216538,0
216539,1
216540,0
216541,0
216542,0
216543,0
216544,0
216545,0
216546,0
216547,0
216548,1
216549,1
216550,1
216551,0
216552,0
216553,1
216554,0
216555,1
216556,1
216557,1
216558,0
216559,0
216560,0
216561,1
216562,1
216563,0
216564,0
216565,1
216566,1
216567,1
216568,1
216569,0
216570,0
216571,0
216572,0
216573,1
216574,0
216575,1
216576,1
216577,0
216578,0
216579,1
216580,0
216581,0
216582,1
216583,1
216584,1
216585,0
216586,1
216587,0
216588,0
216589,0
216590,0
216591,0
216592,1
216593,1
216594,1
216595,0
216596,1
216597,1
216598,0
216599,0
216600,1
216601,0
216602,0
216603,1
216604,0
216605,0
216606,0
216607,1
216608,1
216609,1
216610,1
216611,1
216612,1
216613,1
216614,1
216615,1
216616,1
216617,0
216618,0
216619,0
216620,1
216621,1
216622,0
216623,1
216624,1
216625,0
216626,0
216627,0
216628,0
216629,1
216630,1
216631,1
216632,0
216633,0
216634,1
216635,1
216636,0
216637,1
216638,1
216639,0
216640,0
216641,0
216642,1
216643,0
216644,0
216645,0
216646,1
216647,1
216648,1
216649,1
216650,1
216651,1
216652,1
216653,1
216654,1
216655,1
216656,1
216657,0
216658,1
216659,1
216660,1
216661,1
216662,1
216663,0
216664,1
216665,1
216666,1
216667,1
216668,1
216669,0
216670,1
216671,0
216672,1
216673,0
216674,0
216675,1
216676,0
216677,1
216678,1
216679,1
216680,0
216681,0
216682,1
216683,0
216684,0
216685,1
216686,0
216687,1
216688,0
216689,1
216690,1
216691,0
216692,1
216693,0
216694,0
216695,0
216696,0
216697,1
216698,0
216699,1
216700,1
216701,1
216702,1
216703,1
216704,1
216705,0
216706,1
216707,0
216708,0
216709,0
216710,1
216711,0
216712,1
216713,0
216714,0
216715,1
216716,1
216717,0
216718,0
216719,0
216720,1
216721,1
216722,1
216723,1
216724,0
216725,0
216726,1
216727,1
216728,1
216729,1
216730,1
216731,1
216732,1
216733,0
216734,1
216735,1
216736,0
216737,1
216738,0
216739,0
216740,1
216741,0
216742,0
216743,0
216744,0
216745,1
216746,1
216747,1
216748,0
216749,1
216750,0
216751,1
216752,1
216753,0
216754,1
216755,0
216756,0
216757,0
216758,1
216759,0
216760,0
216761,0
216762,1
216763,0
216764,1
216765,0
216766,1
216767,0
216768,0
216769,1
216770,1
216771,0
216772,1
216773,0
216774,1
216775,0
216776,0
216777,1
216778,0
216779,0
216780,0
216781,1
216782,1
216783,1
216784,0
216785,1
216786,0
216787,0
216788,1
216789,1
216790,1
216791,0
216792,1
216793,1
216794,1
216795,0
216796,1
216797,1
216798,0
216799,1
216800,1
216801,0
216802,0
216803,0
216804,0
216805,1
216806,0
216807,0
216808,1
216809,0
216810,1
216811,1
216812,0
216813,1
216814,1
216815,0
216816,0
216817,1
216818,1
216819,1
216820,1
216821,1
216822,0
216823,0
216824,1
216825,0
216826,1
216827,1
216828,0
216829,0
216830,0
216831,1
216832,0
216833,1
216834,1
216835,0
216836,0
216837,0
216838,1
216839,0
216840,0
216841,1
216842,0
216843,1
216844,1
216845,0
216846,0
216847,0
216848,1
216849,0
216850,1
216851,0
216852,0
216853,0
216854,0
216855,0
216856,0
216857,0
216858,0
216859,1
216860,1
216861,1
216862,0
216863,0
216864,1
216865,0
216866,0
216867,1
216868,1
216869,0
216870,0
216871,1
216872,1
216873,0
216874,1
216875,0
216876,1
216877,1
216878,1
216879,0
216880,0
216881,1
216882,0
216883,1
216884,0
216885,1
216886,1
216887,1
216888,0
216889,1
216890,1
216891,1
216892,1
216893,0
216894,0
216895,1
216896,0
216897,1
216898,0
216899,0
216900,1
216901,1
216902,0
216903,0
216904,0
216905,0
216906,0
216907,0
216908,0
216909,1
216910,0
216911,0
216912,0
216913,1
216914,0
216915,1
216916,1
216917,1
216918,1
216919,1
216920,0
216921,0
216922,1
216923,1
216924,0
216925,1
216926,1
216927,1
216928,1
216929,0
216930,0
216931,1
216932,0
216933,1
216934,1
216935,1
216936,1
216937,1
216938,1
216939,1
216940,0
216941,0
216942,0
216943,0
216944,0
216945,0
216946,1
216947,0
216948,0
216949,1
216950,0
216951,0
216952,0
216953,0
216954,1
216955,1
216956,1
216957,1
216958,0
216959,0
216960,0
216961,1
216962,1
216963,1
216964,0
216965,1
216966,0
216967,1
216968,1
216969,1
216970,0
216971,1
216972,1
216973,1
216974,1
216975,1
216976,1
216977,0
216978,0
216979,1
216980,0
216981,1
216982,1
216983,1
216984,1
216985,1
216986,1
216987,0
216988,1
216989,1
216990,0
216991,0
216992,1
216993,1
216994,0
216995,0
216996,0
216997,1
216998,1
216999,0
217000,0
217001,1
217002,1
217003,1
217004,0
217005,0
217006,0
217007,0
217008,0
217009,1
217010,0
217011,0
217012,0
217013,0
217014,1
217015,0
217016,1
217017,0
217018,1
217019,0
217020,1
217021,1
217022,0
217023,0
217024,0
217025,1
217026,1
217027,1
217028,1
217029,0
217030,1
217031,0
217032,1
217033,1
217034,0
217035,1
217036,1
217037,0
217038,0
217039,1
217040,0
217041,0
217042,0
217043,1
217044,1
217045,1
217046,1
217047,0
217048,1
217049,1
217050,0
217051,1
217052,1
217053,0
217054,1
217055,0
217056,1
217057,1
217058,0
217059,0
217060,0
217061,1
217062,0
217063,0
217064,1
217065,0
217066,0
217067,1
217068,0
217069,0
217070,0
217071,0
217072,1
217073,1
217074,1
217075,0
217076,1
217077,1
217078,0
217079,1
217080,1
217081,0
217082,0
217083,1
217084,0
217085,0
217086,0
217087,1
217088,0
217089,1
217090,0
217091,1
217092,1
217093,1
217094,0
217095,1
217096,1
217097,0
217098,1
217099,1
217100,0
217101,1
217102,1
217103,1
217104,1
217105,0
217106,1
217107,1
217108,1
217109,0
217110,0
217111,1
217112,1
217113,0
217114,0
217115,1
217116,1
217117,1
217118,0
217119,0
217120,1
217121,0
217122,1
217123,1
217124,1
217125,0
217126,0
217127,0
217128,0
217129,1
217130,0
217131,0
217132,0
217133,1
217134,1
217135,1
217136,0
217137,0
217138,0
217139,1
217140,1
217141,0
217142,1
217143,0
217144,1
217145,1
217146,1
217147,1
217148,0
217149,0
217150,1
217151,1
217152,0
217153,1
217154,0
217155,0
217156,1
217157,0
217158,0
217159,1
217160,0
217161,0
217162,1
217163,1
217164,0
217165,0
217166,1
217167,1
217168,1
217169,0
217170,1
217171,0
217172,0
217173,1
217174,0
217175,0
217176,0
217177,0
217178,0
217179,0
217180,0
217181,0
217182,1
217183,1
217184,0
217185,1
217186,0
217187,0
217188,0
217189,1
217190,0
217191,1
217192,0
217193,0
217194,1
217195,1
217196,1
217197,1
217198,0
217199,1
217200,1
217201,1
217202,0
217203,0
217204,0
217205,1
217206,1
217207,1
217208,0
217209,0
217210,0
217211,1
217212,1
217213,1
217214,0
217215,1
217216,0
217217,0
217218,0
217219,1
217220,0
217221,0
217222,1
217223,1
217224,1
217225,0
217226,1
217227,1
217228,0
217229,0
217230,0
217231,1
217232,0
217233,1
217234,1
217235,1
217236,0
217237,1
217238,1
217239,0
217240,1
217241,1
217242,0
217243,0
217244,1
217245,1
217246,0
217247,1
217248,0
217249,0
217250,1
217251,1
217252,1
217253,0
217254,0
217255,0
217256,1
217257,0
217258,0
217259,1
217260,0
217261,0
217262,1
217263,1
217264,0
217265,0
217266,1
217267,1
217268,0
217269,1
217270,0
217271,0
217272,0
217273,1
217274,1
217275,1
217276,1
217277,1
217278,1
217279,1
217280,1
217281,1
217282,0
217283,0
217284,1
217285,0
217286,1
217287,0
217288,1
217289,1
217290,1
217291,1
217292,1
217293,1
217294,1
217295,1
217296,1
217297,0
217298,1
217299,0
217300,1
217301,0
217302,1
217303,0
217304,0
